"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.481,0.561,0.16,0.6,0.54,-0.56,-0.09
"ClusIPW",0.643,0.344,-0.37,0.44,-0.23,0.46,0.64
"addIPW",0.734,0.607,0.27,0.83,0.48,-0.01,0.01
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
