"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.332,0.703,0.47,0.43,0.3,-0.64,-0.31
"ClusIPW",0.779,0.663,0.39,0.77,-0.1,-0.11,0.48
"addIPW",0.912,0.635,0.32,0.53,0.28,0.37,0.63
"Oracle",0.924,0.626,0.3,0.6,0.3,0.3,0.6
