"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.321,0.638,0.33,0.57,0.17,-0.66,-0.31
"ClusIPW",0.665,0.63,0.31,0.68,0.53,-0.38,0.12
"addIPW",0.84,0.618,0.29,0.84,0.03,0.28,0.36
"Oracle",0.901,0.623,0.3,0.6,0.3,0.3,0.6
