"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.356,0.697,0.46,0.4,0.46,-0.56,-0.32
"ClusIPW",0.367,0.376,-0.3,-0.29,0.59,-0.33,0.61
"addIPW",0.9,0.616,0.28,0.59,0.19,0.13,0.72
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
