"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.351,0.59,0.22,0.72,0.11,-0.54,-0.36
"ClusIPW",0.745,0.362,-0.33,0.58,0.11,0.12,0.73
"addIPW",0.812,0.535,0.09,0.65,-0.2,0.41,0.6
"Oracle",0.909,0.622,0.3,0.6,0.3,0.3,0.6
