"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.425,0.709,0.48,0.62,0.26,-0.45,-0.34
"ClusIPW",0.606,0.296,-0.47,0.7,-0.18,0.23,0.46
"addIPW",0.839,0.52,0.05,0.55,-0.04,0.46,0.69
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
