"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.374,0.619,0.29,0.68,0.25,-0.45,-0.44
"ClusIPW",0.802,0.512,0.03,0.7,-0.15,0.1,0.7
"addIPW",0.84,0.519,0.05,0.3,0.37,0.34,0.81
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
