"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.331,0.58,0.19,0.64,0.12,-0.69,-0.25
"ClusIPW",0.657,0.516,0.05,0.76,0.58,0.24,-0.16
"addIPW",0.907,0.636,0.33,0.62,0.26,0.29,0.6
"Oracle",0.907,0.623,0.3,0.6,0.3,0.3,0.6
