"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.461,0.638,0.33,0.54,0.34,-0.69,-0.01
"ClusIPW",0.788,0.411,-0.22,0.67,0.22,0.04,0.67
"addIPW",0.63,0.346,-0.37,0.37,-0.15,0.04,0.84
"Oracle",0.915,0.627,0.3,0.6,0.3,0.3,0.6
