"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.378,0.496,-0.01,0.66,0.36,-0.63,-0.2
"ClusIPW",0.754,0.46,-0.11,0.24,0.4,0.72,0.49
"addIPW",0.795,0.725,0.51,0.15,0.55,0.43,0.48
"Oracle",0.91,0.626,0.3,0.6,0.3,0.3,0.6
