"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.388,0.573,0.18,0.76,0.19,-0.47,-0.37
"ClusIPW",0.625,0.344,-0.37,0.45,0.74,-0.01,0.34
"addIPW",0.88,0.612,0.27,0.5,0.58,0.28,0.51
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
