"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.216,0.63,0.31,0.34,0.37,-0.71,-0.4
"ClusIPW",0.847,0.605,0.26,0.33,0.4,0.09,0.81
"addIPW",0.785,0.445,-0.14,0.61,0.35,-0.1,0.69
"Oracle",0.916,0.627,0.3,0.6,0.3,0.3,0.6
