"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.397,0.655,0.37,0.45,0.43,-0.68,-0.16
"ClusIPW",0.395,0.458,-0.11,0.53,-0.48,0.66,-0.19
"addIPW",0.398,0.464,-0.09,0.42,-0.61,0.66,-0.03
"Oracle",0.908,0.623,0.3,0.6,0.3,0.3,0.6
