"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.369,0.597,0.24,0.58,0.23,-0.72,-0.18
"ClusIPW",0.486,0.537,0.1,0.72,0.5,0.09,-0.45
"addIPW",0.707,0.831,0.69,0.7,0.17,0.07,-0.02
"Oracle",0.91,0.624,0.3,0.6,0.3,0.3,0.6
