"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.558,0.641,0.34,0.77,0.23,-0.49,-0.07
"ClusIPW",0.626,0.315,-0.44,0.61,-0.24,0.29,0.54
"addIPW",0.833,0.559,0.15,0.83,0.42,0.25,0.21
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
