"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.362,0.631,0.32,0.52,0.26,-0.73,-0.18
"ClusIPW",0.293,0.358,-0.35,0.22,0.22,-0.81,0.35
"addIPW",0.744,0.505,0.01,0.23,0.79,0.38,0.43
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
