"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.182,0.545,0.11,0.46,0.23,-0.73,-0.43
"ClusIPW",0.546,0.693,0.45,0.12,-0.31,0.82,0.12
"addIPW",0.854,0.648,0.36,0.75,0.21,0.44,0.27
"Oracle",0.906,0.62,0.3,0.6,0.3,0.3,0.6
