"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.262,0.665,0.39,0.27,0.45,-0.66,-0.35
"ClusIPW",0.699,0.572,0.18,0.59,0.75,0.21,-0.05
"addIPW",0.888,0.609,0.26,0.7,0.24,0.45,0.42
"Oracle",0.915,0.626,0.3,0.6,0.3,0.3,0.6
