"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.397,0.618,0.28,0.63,0.24,-0.65,-0.22
"ClusIPW",0.725,0.449,-0.13,0.94,-0.04,0.22,0.23
"addIPW",0.891,0.661,0.38,0.68,0.27,0.09,0.56
"Oracle",0.911,0.622,0.3,0.6,0.3,0.3,0.6
