"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.182,0.597,0.24,0.48,0.18,-0.62,-0.54
"ClusIPW",0.783,0.621,0.29,0.62,-0.16,0.62,0.33
"addIPW",0.79,0.642,0.34,0.35,0.13,0.78,0.37
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
