"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.442,0.654,0.37,0.69,0.11,-0.59,-0.17
"ClusIPW",0.846,0.446,-0.14,0.7,0.28,0.36,0.54
"addIPW",0.787,0.568,0.17,0.3,0.08,0.78,0.52
"Oracle",0.91,0.625,0.3,0.6,0.3,0.3,0.6
