"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.311,0.555,0.14,0.52,0.37,-0.71,-0.26
"ClusIPW",0.662,0.284,-0.5,0.41,0.22,0.25,0.69
"addIPW",0.636,0.48,-0.05,0.13,0.85,-0.11,0.49
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
