"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.366,0.668,0.4,0.46,0.21,-0.75,-0.11
"ClusIPW",0.486,0.218,-0.62,0.62,0.09,-0.18,0.44
"addIPW",0.814,0.602,0.26,0.71,-0.02,-0.11,0.64
"Oracle",0.906,0.621,0.3,0.6,0.3,0.3,0.6
