"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.367,0.649,0.36,0.57,0.39,-0.48,-0.4
"ClusIPW",0.658,0.402,-0.24,0.58,0.69,0.35,0.05
"addIPW",0.861,0.624,0.31,0.83,0.24,0.11,0.39
"Oracle",0.911,0.625,0.3,0.6,0.3,0.3,0.6
