"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.368,0.697,0.46,0.47,0.33,-0.63,-0.27
"ClusIPW",0.804,0.448,-0.12,0.58,0.18,0.62,0.48
"addIPW",0.883,0.539,0.1,0.56,0.24,0.48,0.62
"Oracle",0.912,0.623,0.3,0.6,0.3,0.3,0.6
