"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.438,0.703,0.47,0.59,0.24,-0.59,-0.18
"ClusIPW",0.848,0.66,0.38,0.34,0.54,0.46,0.48
"addIPW",0.851,0.536,0.09,0.52,0.51,0.54,0.41
"Oracle",0.912,0.625,0.3,0.6,0.3,0.3,0.6
