"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.375,0.679,0.42,0.62,0.13,-0.57,-0.3
"ClusIPW",0.754,0.366,-0.33,0.58,0.16,0.52,0.51
"addIPW",0.88,0.541,0.11,0.47,0.38,0.42,0.67
"Oracle",0.904,0.623,0.3,0.6,0.3,0.3,0.6
