"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.402,0.62,0.29,0.59,0.21,-0.71,-0.12
"ClusIPW",0.755,0.404,-0.24,0.38,0.05,0.56,0.7
"addIPW",0.849,0.588,0.21,0.55,-0.08,0.21,0.77
"Oracle",0.91,0.625,0.3,0.6,0.3,0.3,0.6
