"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.395,0.686,0.44,0.53,0.31,-0.6,-0.27
"ClusIPW",0.467,0.346,-0.37,-0.17,-0.18,0.36,0.82
"addIPW",0.892,0.67,0.4,0.57,0.13,0.14,0.69
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
