"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.278,0.579,0.19,0.57,-0.02,-0.77,-0.21
"ClusIPW",0.848,0.669,0.4,0.32,0.53,0.48,0.48
"addIPW",0.889,0.56,0.15,0.68,0.39,0.36,0.48
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
