"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.45,0.664,0.39,0.65,0.28,-0.55,-0.22
"ClusIPW",0.598,0.267,-0.52,0.26,0.34,0.52,0.52
"addIPW",0.806,0.492,-0.02,0.66,-0.15,0.41,0.61
"Oracle",0.916,0.624,0.3,0.6,0.3,0.3,0.6
