"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.394,0.717,0.5,0.57,0.07,-0.61,-0.21
"ClusIPW",0.632,0.276,-0.51,0.3,0.45,0.21,0.63
"addIPW",0.774,0.523,0.06,0.08,0.36,0.54,0.76
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
