"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.311,0.565,0.16,0.68,0.15,-0.57,-0.4
"ClusIPW",0.643,0.786,0.62,0.09,-0.27,0.59,0.44
"addIPW",0.894,0.571,0.18,0.62,0.44,0.2,0.59
"Oracle",0.914,0.626,0.3,0.6,0.3,0.3,0.6
