"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.332,0.619,0.29,0.51,0.3,-0.7,-0.27
"ClusIPW",0.244,0.403,-0.24,0.67,-0.67,-0.02,-0.22
"addIPW",0.777,0.453,-0.12,0.79,0.49,0.28,0.18
"Oracle",0.917,0.626,0.3,0.6,0.3,0.3,0.6
