"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.294,0.537,0.09,0.61,0.26,-0.67,-0.33
"ClusIPW",0.698,0.386,-0.28,0.87,0.3,-0.03,0.27
"addIPW",0.787,0.45,-0.12,0.87,0.1,0.32,0.33
"Oracle",0.919,0.626,0.3,0.6,0.3,0.3,0.6
