"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.36,0.699,0.46,0.44,0.29,-0.66,-0.26
"ClusIPW",0.775,0.36,-0.34,0.59,0.25,0.29,0.62
"addIPW",0.881,0.628,0.31,0.62,0.07,0.5,0.52
"Oracle",0.909,0.624,0.3,0.6,0.3,0.3,0.6
