"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.272,0.674,0.41,0.54,-0.21,-0.65,-0.29
"ClusIPW",0.779,0.706,0.48,0.53,-0.21,0.53,0.41
"addIPW",0.74,0.548,0.12,0.56,-0.35,0.52,0.53
"Oracle",0.909,0.624,0.3,0.6,0.3,0.3,0.6
