"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.231,0.577,0.19,0.48,0.22,-0.74,-0.37
"ClusIPW",0.657,0.804,0.65,-0.05,0.52,-0.1,0.54
"addIPW",0.885,0.557,0.14,0.48,0.26,0.23,0.8
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
