"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.277,0.615,0.28,0.55,0.13,-0.69,-0.34
"ClusIPW",0.714,0.559,0.15,0.89,0.18,-0.29,0.26
"addIPW",0.805,0.443,-0.14,0.78,0.44,0.26,0.33
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
