"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.293,0.617,0.28,0.47,0.24,-0.76,-0.25
"ClusIPW",0.66,0.351,-0.37,0.68,-0.25,0.17,0.55
"addIPW",0.895,0.559,0.15,0.53,0.25,0.31,0.73
"Oracle",0.905,0.621,0.3,0.6,0.3,0.3,0.6
