"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.343,0.651,0.36,0.57,0.3,-0.51,-0.43
"ClusIPW",0.781,0.481,-0.05,0.7,-0.2,0.36,0.58
"addIPW",0.812,0.65,0.36,0.45,-0.02,0.68,0.44
"Oracle",0.91,0.62,0.3,0.6,0.3,0.3,0.6
