"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.251,0.531,0.08,0.47,0.25,-0.81,-0.22
"ClusIPW",0.737,0.436,-0.16,0.51,0.13,0.76,0.35
"addIPW",0.786,0.745,0.55,0.45,0.27,0.62,0.18
"Oracle",0.904,0.62,0.3,0.6,0.3,0.3,0.6
