"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.277,0.609,0.26,0.62,0.01,-0.64,-0.37
"ClusIPW",0.536,0.702,0.47,0.45,-0.39,-0.47,0.47
"addIPW",0.806,0.508,0.03,0.67,-0.13,0.17,0.71
"Oracle",0.91,0.625,0.3,0.6,0.3,0.3,0.6
