"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.445,0.658,0.38,0.68,0.2,-0.54,-0.24
"ClusIPW",0.775,0.533,0.08,0.56,0.46,-0.29,0.62
"addIPW",0.708,0.447,-0.13,0.86,0.19,-0.24,0.38
"Oracle",0.912,0.625,0.3,0.6,0.3,0.3,0.6
