"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.376,0.595,0.24,0.64,0.24,-0.64,-0.25
"ClusIPW",0.588,0.432,-0.17,0.91,0.25,0.21,-0.2
"addIPW",0.902,0.652,0.36,0.6,0.16,0.28,0.63
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
