"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.521,0.628,0.31,0.79,0.18,-0.48,-0.12
"ClusIPW",0.666,0.678,0.42,0.05,0.11,0.85,0.3
"addIPW",0.885,0.559,0.15,0.58,0.26,0.5,0.57
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
