"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.353,0.611,0.27,0.56,0.35,-0.61,-0.33
"ClusIPW",0.744,0.402,-0.24,0.68,-0.09,0.09,0.68
"addIPW",0.858,0.57,0.17,0.63,0.09,0.61,0.44
"Oracle",0.913,0.622,0.3,0.6,0.3,0.3,0.6
