"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.314,0.615,0.28,0.55,0.19,-0.7,-0.29
"ClusIPW",0.759,0.794,0.63,0.64,0.32,0.29,0.06
"addIPW",0.896,0.54,0.1,0.58,0.48,0.28,0.58
"Oracle",0.91,0.625,0.3,0.6,0.3,0.3,0.6
