"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.422,0.625,0.3,0.49,0.43,-0.69,-0.08
"ClusIPW",0.541,0.634,0.33,-0.3,-0.22,0.43,0.75
"addIPW",0.807,0.719,0.5,0.19,0.07,0.22,0.81
"Oracle",0.916,0.628,0.3,0.6,0.3,0.3,0.6
