"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.276,0.614,0.28,0.5,0,-0.8,-0.18
"ClusIPW",0.096,0.136,-0.74,0.37,-0.48,0.24,-0.16
"addIPW",0.554,0.668,0.4,0.09,0.65,0.62,-0.16
"Oracle",0.908,0.621,0.3,0.6,0.3,0.3,0.6
