"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.391,0.616,0.29,0.6,0.2,-0.71,-0.13
"ClusIPW",0.68,0.37,-0.31,0.88,-0.05,0.18,0.31
"addIPW",0.883,0.595,0.23,0.34,0.37,0.46,0.7
"Oracle",0.916,0.626,0.3,0.6,0.3,0.3,0.6
