"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.458,0.656,0.38,0.68,0.26,-0.54,-0.21
"ClusIPW",0.548,0.548,0.12,0.7,-0.47,-0.33,0.4
"addIPW",0.817,0.528,0.07,0.92,0.17,0.06,0.35
"Oracle",0.915,0.623,0.3,0.6,0.3,0.3,0.6
