"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.122,0.485,-0.03,0.52,-0.13,-0.75,-0.39
"ClusIPW",0.741,0.372,-0.31,0.71,0.1,0.48,0.39
"addIPW",0.792,0.451,-0.12,0.72,0.07,0.55,0.39
"Oracle",0.918,0.626,0.3,0.6,0.3,0.3,0.6
