"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.462,0.646,0.35,0.7,0.25,-0.52,-0.21
"ClusIPW",0.645,0.489,-0.02,0.23,0.28,-0.41,0.84
"addIPW",0.835,0.602,0.25,0.43,0.7,0.14,0.49
"Oracle",0.91,0.624,0.3,0.6,0.3,0.3,0.6
