"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.28,0.472,-0.06,0.54,0.47,-0.58,-0.38
"ClusIPW",0.225,0.58,0.2,-0.13,0.57,0.51,-0.59
"addIPW",0.839,0.533,0.09,0.75,0.14,0.53,0.36
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
