"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.487,0.628,0.31,0.74,0.28,-0.49,-0.2
"ClusIPW",0.505,0.242,-0.57,0.15,0.16,-0.03,0.79
"addIPW",0.85,0.765,0.58,0.33,0.29,0.39,0.56
"Oracle",0.907,0.622,0.3,0.6,0.3,0.3,0.6
