"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.533,0.744,0.55,0.61,0.13,-0.56,0.01
"ClusIPW",0.542,0.429,-0.17,0.38,-0.51,0.65,0.38
"addIPW",0.822,0.501,0.01,0.35,0.5,0.12,0.78
"Oracle",0.917,0.627,0.3,0.6,0.3,0.3,0.6
