"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.29,0.691,0.45,0.41,0.31,-0.62,-0.39
"ClusIPW",0.517,0.28,-0.51,0.58,-0.26,-0.12,0.58
"addIPW",0.809,0.585,0.21,0.5,-0.2,0.46,0.67
"Oracle",0.908,0.623,0.3,0.6,0.3,0.3,0.6
