"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.344,0.652,0.37,0.55,0.32,-0.55,-0.39
"ClusIPW",0.507,0.304,-0.46,0.26,-0.4,0.4,0.64
"addIPW",0.852,0.761,0.58,0.66,0.08,0.15,0.45
"Oracle",0.906,0.624,0.3,0.6,0.3,0.3,0.6
