"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.284,0.582,0.21,0.49,0.4,-0.63,-0.4
"ClusIPW",0.401,0.675,0.41,-0.4,-0.41,0.47,0.53
"addIPW",0.848,0.643,0.34,0.47,0.39,-0.08,0.71
"Oracle",0.907,0.624,0.3,0.6,0.3,0.3,0.6
