"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.299,0.658,0.38,0.56,0.15,-0.62,-0.37
"ClusIPW",0.776,0.525,0.06,0.21,0.59,0.01,0.78
"addIPW",0.859,0.572,0.18,0.33,0.26,0.45,0.77
"Oracle",0.917,0.629,0.3,0.6,0.3,0.3,0.6
