"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.377,0.623,0.3,0.63,0.29,-0.55,-0.35
"ClusIPW",0.767,0.581,0.21,0.87,0.26,-0.2,0.3
"addIPW",0.848,0.764,0.58,0.54,0.06,0.32,0.51
"Oracle",0.912,0.625,0.3,0.6,0.3,0.3,0.6
