"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.358,0.597,0.24,0.63,0.13,-0.7,-0.2
"ClusIPW",0.733,0.463,-0.09,0.62,-0.2,0.61,0.44
"addIPW",0.673,0.581,0.2,0.67,-0.49,0.39,0.34
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
