"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.331,0.621,0.29,0.45,0.39,-0.71,-0.23
"ClusIPW",0.723,0.888,0.77,0.44,0.17,0.38,0.2
"addIPW",0.812,0.504,0.01,0.8,-0.09,0.39,0.45
"Oracle",0.917,0.627,0.3,0.6,0.3,0.3,0.6
